Country/Region,Code,Region,Income group,Population,date,days_since_outbreak,confirmed,recovered,deaths,confirmed_new,recovered_new,deaths_new,active_new,active,v_t_clean_5ma,confirmed_100k,perc_infected_dn,perc_cfr_dn,confirmed_dn,cfr,cmr
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-01,12.0,1284,9,57,175.0,4.0,6.0,165.0,1218,6.641879999998578,12.0,0.12082243947468586,0.44392523364485986,12840,4.439252336448598,0.0005363612967334186
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-02,13.0,1380,16,60,96.0,7.0,3.0,86.0,1304,7.913659999998577,13.0,0.12985589289335397,0.43478260869565216,13800,4.3478260869565215,0.0005645908386667564
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-03,14.0,1488,16,68,108.0,0.0,8.0,100.0,1404,8.974019999998578,14.0,0.14001852798935557,0.456989247311828,14880,4.56989247311828,0.0006398696171556571
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-04,15.0,1488,16,68,0.0,0.0,0.0,0.0,1404,7.909819999998578,14.0,0.14001852798935557,0.456989247311828,14880,4.56989247311828,0.0006398696171556571
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-05,16.0,1745,17,82,257.0,1.0,14.0,242.0,1646,8.112359999998578,16.0,0.16420183557891496,0.4699140401146132,17450,4.699140401146132,0.0007716074795112338
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-06,17.0,1828,33,86,83.0,16.0,4.0,63.0,1709,10.149359999998579,17.0,0.17201200884713844,0.4704595185995623,18280,4.704595185995624,0.0008092468687556842
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-07,18.0,1956,36,98,128.0,3.0,12.0,113.0,1822,10.27503999999858,18.0,0.18405661340536256,0.5010224948875256,19560,5.010224948875256,0.0009221650364890354
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-08,19.0,2111,50,108,155.0,14.0,10.0,131.0,1953,10.253059999998579,20.0,0.19864187673758715,0.5116058739933681,21110,5.11605873993368,0.0010162635096001614
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-09,20.0,2349,80,118,238.0,30.0,10.0,198.0,2151,9.710979999998578,22.0,0.22103731333803514,0.5023414218816518,23490,5.023414218816518,0.0011103619827112876
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-10,21.0,2620,98,126,271.0,18.0,8.0,245.0,2396,10.110419999998578,25.0,0.24653799955115027,0.48091603053435117,26200,4.809160305343512,0.0011856407612001883
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-11,22.0,2759,108,135,139.0,10.0,9.0,120.0,2516,9.808839999998579,26.0,0.2596176873135968,0.48930772018847407,27590,4.893077201884741,0.0012703293870002018
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-12,23.0,2967,131,173,208.0,23.0,38.0,147.0,2663,9.667819999998581,28.0,0.27919016972071103,0.5830805527468823,29670,5.830805527468823,0.0016279035848224808
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-13,24.0,3167,152,177,200.0,21.0,4.0,175.0,2838,9.97507999999858,30.0,0.29800986434293625,0.5588885380486265,31670,5.588885380486264,0.0016655429740669312
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-14,25.0,3286,162,183,119.0,10.0,6.0,103.0,2941,12.435579999998582,31.0,0.30920758264316023,0.5569080949482653,32860,5.569080949482654,0.0017220020579336072
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-15,26.0,3614,208,189,328.0,46.0,6.0,276.0,3217,12.622919999998583,34.0,0.3400718818236096,0.5229662423907028,36140,5.229662423907029,0.0017784611418002827
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-16,27.0,3755,215,196,141.0,7.0,7.0,127.0,3344,13.563279999998581,35.0,0.3533397665322784,0.521970705725699,37550,5.219707057256991,0.0018443300729780708
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-17,28.0,4126,268,200,371.0,53.0,4.0,314.0,3658,13.12733999999858,39.0,0.3882503000565061,0.4847309743092583,41260,4.847309743092584,0.0018819694622225212
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-18,29.0,4335,312,217,209.0,44.0,17.0,148.0,3806,13.807719999998579,41.0,0.40791688093673145,0.5005767012687428,43350,5.005767012687428,0.0020419368665114354
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-19,30.0,4680,363,226,345.0,51.0,9.0,285.0,4091,11.859819999998578,44.0,0.44038085416006995,0.48290598290598286,46800,4.82905982905983,0.002126625492311449
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-20,31.0,4964,416,235,284.0,53.0,9.0,222.0,4313,12.755799999998576,47.0,0.46710482052362984,0.4734085414987913,49640,4.734085414987913,0.0022113141181114623
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-21,32.0,5044,463,245,80.0,47.0,10.0,23.0,4336,17.804759999998577,47.0,0.47463269837251987,0.48572561459159397,50440,4.85725614591594,0.002305412591222589
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-22,33.0,5300,581,260,256.0,118.0,15.0,123.0,4459,19.13353999999858,50.0,0.49872190748896816,0.49056603773584906,53000,4.905660377358491,0.0024465603008892774
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-23,34.0,5543,581,265,243.0,0.0,5.0,238.0,4697,19.42041999999858,52.0,0.5215878364549718,0.47808046184376685,55430,4.78080461843767,0.0024936095374448407
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-24,35.0,5749,763,267,206.0,182.0,2.0,22.0,4719,21.409119999998577,54.0,0.5409721219158637,0.46442859627761346,57490,4.644285962776135,0.0025124292320670657
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-25,36.0,5926,822,273,177.0,59.0,6.0,112.0,4831,23.627679999998577,56.0,0.5576275516565331,0.46068174147823154,59260,4.6068174147823155,0.0025688883159337415
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-26,37.0,6135,910,278,209.0,88.0,5.0,116.0,4947,18.95621999999858,58.0,0.5772941325367584,0.4531377343113285,61350,4.531377343113284,0.0026159375524893048
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-27,38.0,6293,993,282,158.0,83.0,4.0,71.0,5018,21.607899999998583,59.0,0.5921616912883163,0.4481169553472112,62930,4.481169553472112,0.002653576941733755
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-28,39.0,6416,1165,286,123.0,172.0,4.0,-53.0,4965,25.677199999998585,60.0,0.6037358034809848,0.44576059850374067,64160,4.457605985037406,0.0026912163309782055
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-29,40.0,6652,1228,293,236.0,63.0,7.0,166.0,5131,25.715839999998582,63.0,0.6259430431352105,0.44046903187011427,66520,4.404690318701142,0.0027570852621559934
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-04-30,41.0,6972,1301,301,320.0,73.0,8.0,239.0,5370,24.09469999999858,66.0,0.6560545545307709,0.4317269076305221,69720,4.317269076305221,0.002832364040644894
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-05-01,42.0,7288,1387,313,316.0,86.0,12.0,218.0,5588,23.22251999999858,69.0,0.6857896720338867,0.4294731064763996,72880,4.294731064763996,0.0029452822083782457
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,10627165.0,2020-05-02,43.0,7578,1481,326,290.0,94.0,13.0,183.0,5771,21.32341999999858,71.0,0.7130782292361133,0.4301926629717604,75780,4.301926629717603,0.0030676102234227093
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-18,1.0,111,0,2,53.0,0.0,0.0,53.0,109,2.27723999999858,1.0,0.006497171652406935,0.18018018018018017,1110,1.8018018018018018,1.1706615589922407e-05
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-19,2.0,199,0,3,88.0,0.0,1.0,87.0,196,2.2374599999985803,1.0,0.011648082511972795,0.1507537688442211,1990,1.507537688442211,1.755992338488361e-05
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-20,3.0,367,0,5,168.0,0.0,2.0,166.0,362,2.1869199999985804,2.0,0.021481639607507617,0.13623978201634876,3670,1.3623978201634876,2.9266538974806016e-05
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-21,4.0,506,3,7,139.0,3.0,2.0,134.0,496,2.1213599999985804,3.0,0.029617737442503688,0.1383399209486166,5060,1.383399209486166,4.097315456472842e-05
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-22,5.0,789,3,14,283.0,0.0,7.0,276.0,772,2.1249999999985802,5.0,0.0461825985022439,0.17743979721166034,7890,1.7743979721166032,8.194630912945685e-05
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-23,6.0,981,3,18,192.0,0.0,4.0,188.0,960,2.5453999999985806,6.0,0.05742094946856941,0.1834862385321101,9810,1.834862385321101,0.00010535954030930166
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-24,7.0,1082,3,27,101.0,0.0,9.0,92.0,1052,3.72021999999858,6.0,0.06333279034148022,0.24953789279112756,10820,2.4953789279112755,0.0001580393104639525
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-25,8.0,1173,3,28,91.0,0.0,1.0,90.0,1142,5.20779999999858,7.0,0.06865930043489492,0.23870417732310317,11730,2.3870417732310316,0.0001638926182589137
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-26,9.0,1403,3,34,230.0,0.0,6.0,224.0,1366,5.54983999999858,8.0,0.08212190836330568,0.24233784746970777,14030,2.4233784746970777,0.0001990124650286809
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-27,10.0,1595,3,36,192.0,0.0,2.0,190.0,1556,6.31719999999858,9.0,0.0933602593296312,0.22570532915360503,15950,2.25705329153605,0.00021071908061860332
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-28,11.0,1823,3,48,228.0,0.0,12.0,216.0,1772,6.71801999999858,11.0,0.10670580110214273,0.26330224904004385,18230,2.633022490400439,0.00028095877415813776
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-29,12.0,1924,3,58,101.0,0.0,10.0,91.0,1863,7.87415999999858,11.0,0.11261764197505356,0.30145530145530147,19240,3.0145530145530146,0.0003394918521077498
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-30,13.0,1962,3,60,38.0,0.0,2.0,36.0,1899,13.24549999999858,11.0,0.11484189893713882,0.3058103975535168,19620,3.058103975535168,0.0003511984676976722
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-03-31,14.0,2240,54,75,278.0,51.0,15.0,212.0,2111,13.517279999998578,13.0,0.13111409460713094,0.33482142857142855,22400,3.3482142857142856,0.0004389980846220903
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-01,15.0,2748,58,93,508.0,4.0,18.0,486.0,2597,13.114899999998576,16.0,0.16084889820553386,0.3384279475982533,27480,3.384279475982533,0.0005443576249313919
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-02,16.0,3163,65,120,415.0,7.0,27.0,381.0,2978,13.062999999998576,19.0,0.18514012555462286,0.37938665823585205,31630,3.7938665823585205,0.0007023969353953444
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-03,17.0,3368,65,145,205.0,0.0,25.0,180.0,3158,12.699679999998576,20.0,0.19713940653429332,0.430522565320665,33680,4.305225653206651,0.0008487296302693744
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-04,18.0,3465,100,172,97.0,35.0,27.0,35.0,3193,10.493999999998575,20.0,0.2028171150954057,0.4963924963924964,34650,4.963924963924964,0.001006768940733327
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-05,19.0,3646,100,180,181.0,0.0,8.0,173.0,3366,12.170279999998574,21.0,0.21341160220428546,0.4936917169500823,36460,4.9369171695008225,0.0010535954030930167
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-06,20.0,3747,100,191,101.0,0.0,11.0,90.0,3456,16.565039999998575,22.0,0.21932344307719628,0.5097411262343208,37470,5.097411262343208,0.0011179817888375897
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-07,21.0,3747,100,191,0.0,0.0,0.0,0.0,3456,20.652579999998572,22.0,0.21932344307719628,0.5097411262343208,37470,5.097411262343208,0.0011179817888375897
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-08,22.0,4450,140,242,703.0,40.0,51.0,612.0,4068,19.251499999998575,26.0,0.26047219687577355,0.5438202247191011,44500,5.438202247191011,0.0014165004863806111
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-09,23.0,4965,339,272,515.0,199.0,30.0,286.0,4354,15.635119999998574,29.0,0.29061673201982374,0.5478348439073515,49650,5.478348439073515,0.0015920997202294473
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-10,24.0,7161,368,297,2196.0,29.0,25.0,2142.0,6496,13.292139999998573,42.0,0.4191553711971717,0.4147465437788019,71610,4.147465437788019,0.0017384324151034775
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-11,25.0,7257,411,315,96.0,43.0,18.0,35.0,6531,18.628799999998574,42.0,0.4247745466803345,0.43406366267052504,72570,4.34063662670525,0.0018437919554127793
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-12,26.0,7466,501,333,209.0,90.0,18.0,101.0,6632,18.437959999998572,44.0,0.4370079599718035,0.4460219662469863,74660,4.460219662469863,0.0019491514957220807
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-13,27.0,7529,597,355,63.0,96.0,22.0,-55.0,6577,34.12935999999857,44.0,0.440695543882629,0.4715101607119139,75290,4.715101607119139,0.002077924267211227
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-14,28.0,7603,696,369,74.0,99.0,14.0,-39.0,6538,47.037119999998566,45.0,0.4450269916509003,0.48533473628830726,76030,4.853347362883072,0.0021598705763406843
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-15,29.0,7858,780,388,255.0,84.0,19.0,152.0,6690,50.859739999998574,46.0,0.45995292652805136,0.49376431662000503,78580,4.937643166200051,0.0022710834244449468
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-16,30.0,8225,838,403,367.0,58.0,15.0,294.0,6984,43.48675999999857,48.0,0.48143456613555896,0.48996960486322194,82250,4.899696048632219,0.002358883041369365
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-17,31.0,8450,838,421,225.0,0.0,18.0,207.0,7191,43.740899999998575,49.0,0.49460450867422173,0.4982248520710059,84500,4.982248520710059,0.0024642425816786668
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-18,32.0,9022,1008,456,572.0,170.0,35.0,367.0,7558,29.359519999998575,53.0,0.5280854292613998,0.5054311682553757,90220,5.054311682553758,0.002669108354502309
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-19,33.0,9468,1061,474,446.0,53.0,18.0,375.0,7933,18.058779999998578,55.0,0.5541911820269267,0.5006337135614702,94680,5.006337135614702,0.0027744678948116103
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-20,34.0,10128,1150,507,660.0,89.0,33.0,538.0,8471,15.913799999998579,59.0,0.5928230134736706,0.5005924170616114,101280,5.005924170616114,0.00296762705204533
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-21,35.0,10398,1207,520,270.0,57.0,13.0,200.0,8671,18.14589999999858,61.0,0.6086269445200659,0.5000961723408348,103980,5.0009617234083485,0.0030437200533798255
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-22,36.0,10850,1262,537,452.0,55.0,17.0,380.0,9051,16.26713999999858,64.0,0.6350838957532906,0.4949308755760369,108500,4.949308755760368,0.0031432262858941667
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-23,37.0,11183,1328,560,333.0,66.0,23.0,244.0,9295,18.73649999999858,65.0,0.6545754107105114,0.5007600822677278,111830,5.007600822677278,0.003277852365178274
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-24,38.0,22719,1366,576,11536.0,38.0,16.0,11482.0,20777,16.062399999998583,133.0,1.3298129979372357,0.25353228575201375,227190,2.5353228575201374,0.003371505289897653
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-25,39.0,22719,1366,576,0.0,0.0,0.0,0.0,20777,14.20407999999858,133.0,1.3298129979372357,0.25353228575201375,227190,2.5353228575201374,0.003371505289897653
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-26,40.0,22719,1366,576,0.0,0.0,0.0,0.0,20777,9.13387999999858,133.0,1.3298129979372357,0.25353228575201375,227190,2.5353228575201374,0.003371505289897653
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-27,41.0,23240,1557,663,521.0,191.0,87.0,243.0,21020,11.990159999998582,136.0,1.3603087315489837,0.28528399311531843,232400,2.8528399311531842,0.003880743068059278
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-28,42.0,24258,1557,871,1018.0,0.0,208.0,810.0,21830,10.637899999998583,142.0,1.4198954049016888,0.3590568060021436,242580,3.590568060021436,0.005098231089411208
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-29,43.0,24675,1557,883,417.0,0.0,12.0,405.0,22235,18.57249999999858,144.0,1.444303698406677,0.3578520770010132,246750,3.578520770010132,0.005168470782950742
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-04-30,44.0,24934,1558,900,259.0,1.0,17.0,241.0,22476,31.649979999998585,146.0,1.4594637655956264,0.36095291569744126,249340,3.6095291569744123,0.005267977015465083
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-05-01,45.0,26336,1913,1063,1402.0,355.0,163.0,884.0,23360,33.985199999998585,154.0,1.5415271408809825,0.4036300121506683,263360,4.036300121506683,0.006222066186043759
Ecuador,ECU,Latin America & Caribbean,Upper middle income,17084357.0,2020-05-02,46.0,27464,2132,1371,1128.0,219.0,308.0,601.0,23961,31.17649999999859,161.0,1.6075524528081448,0.4991989513545005,274640,4.991989513545005,0.00802488498689181
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-14,1.0,109,27,2,29.0,0.0,0.0,29.0,80,13.403579999998584,0.0,0.0011074580236578434,0.1834862385321101,1090,1.834862385321101,2.0320330709318227e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-15,2.0,110,27,2,1.0,0.0,0.0,1.0,81,26.60867999999859,0.0,0.0011176181890125024,0.18181818181818182,1100,1.8181818181818181,2.0320330709318227e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-16,3.0,150,27,2,40.0,0.0,0.0,40.0,121,18.808239999998587,0.0,0.0015240248031988671,0.13333333333333333,1500,1.3333333333333335,2.0320330709318227e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-17,4.0,196,32,4,46.0,5.0,2.0,39.0,160,18.07075999999859,0.0,0.0019913924095131866,0.20408163265306123,1960,2.0408163265306123,4.0640661418636455e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-18,5.0,196,32,6,0.0,0.0,2.0,-2.0,158,17.807639999998592,0.0,0.0019913924095131866,0.30612244897959184,1960,3.061224489795918,6.096099212795469e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-19,6.0,256,32,6,60.0,0.0,0.0,60.0,218,17.87835999999859,0.0,0.0026010023307927333,0.234375,2560,2.34375,6.096099212795469e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-20,7.0,285,39,8,29.0,7.0,2.0,20.0,238,3.9904999999985904,0.0,0.0028956471260778473,0.2807017543859649,2850,2.807017543859649,8.128132283727291e-06
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-21,8.0,294,41,10,9.0,2.0,2.0,5.0,243,8.00157999999859,0.0,0.0029870886142697793,0.3401360544217687,2940,3.4013605442176873,1.0160165354659114e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-22,9.0,327,56,14,33.0,15.0,4.0,14.0,257,8.78591999999859,0.0,0.0033223740709735303,0.42813455657492355,3270,4.281345565749235,1.422423149652276e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-23,10.0,366,56,19,39.0,0.0,5.0,34.0,291,9.49747999999859,0.0,0.0037186205198052355,0.5191256830601093,3660,5.191256830601093,1.9304314173852316e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-24,11.0,402,80,20,36.0,24.0,1.0,11.0,302,10.455479999998591,0.0,0.004084386472572963,0.4975124378109453,4020,4.975124378109453,2.032033070931823e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-25,12.0,456,95,21,54.0,15.0,1.0,38.0,340,10.263579999998589,0.0,0.004633035401724555,0.4605263157894736,4560,4.605263157894736,2.133634724478414e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-26,13.0,495,102,24,39.0,7.0,3.0,29.0,369,7.4940199999985895,1.0,0.005029281850556262,0.48484848484848486,4950,4.848484848484849,2.4384396851181876e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-27,14.0,536,116,30,41.0,14.0,6.0,21.0,390,7.93289999999859,1.0,0.005445848630097285,0.5597014925373134,5360,5.597014925373134,3.0480496063977343e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-28,15.0,576,121,36,40.0,5.0,6.0,29.0,419,8.628579999998589,1.0,0.0058522552442836495,0.625,5760,6.25,3.657659527677281e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-29,16.0,609,132,40,33.0,11.0,4.0,18.0,437,9.63925999999859,1.0,0.0061875407009874,0.6568144499178982,6090,6.568144499178982,4.064066141863646e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-30,17.0,656,150,41,47.0,18.0,1.0,28.0,465,10.40399999999859,1.0,0.006665068472656379,0.625,6560,6.25,4.1656677954102365e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-03-31,18.0,710,157,46,54.0,7.0,5.0,42.0,507,10.467219999998589,1.0,0.007213717401807971,0.647887323943662,7100,6.478873239436619,4.6736760631431925e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-01,19.0,779,179,52,69.0,22.0,6.0,41.0,548,10.21987999999859,1.0,0.007914768811279449,0.6675224646983312,7790,6.675224646983311,5.2832859844227386e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-02,20.0,865,201,58,86.0,22.0,6.0,58.0,606,9.61765999999859,1.0,0.008788543031780133,0.6705202312138728,8650,6.705202312138728,5.892895905702285e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-03,21.0,985,216,66,120.0,15.0,8.0,97.0,703,8.19651999999859,1.0,0.010007762874339226,0.6700507614213198,9850,6.7005076142131985,6.705709134075015e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-04,22.0,1070,241,71,85.0,25.0,5.0,55.0,758,8.00663999999859,1.0,0.010871376929485253,0.6635514018691588,10700,6.635514018691589,7.213717401807971e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-05,23.0,1173,247,78,103.0,6.0,7.0,90.0,848,7.762559999998591,1.0,0.011917873961015141,0.6649616368286445,11730,6.649616368286446,7.924928976634109e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-06,24.0,1322,259,85,149.0,12.0,7.0,130.0,978,7.42717999999859,1.0,0.01343173859885935,0.6429652042360061,13220,6.429652042360061,8.636140551460247e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-07,25.0,1450,276,94,128.0,17.0,9.0,102.0,1080,7.603339999998591,1.0,0.014732239764255714,0.6482758620689655,14500,6.482758620689655,9.550555433379568e-05
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-08,26.0,1560,305,103,110.0,29.0,9.0,72.0,1152,8.43197999999859,2.0,0.015849857953268216,0.6602564102564102,15600,6.602564102564103,0.00010464970315298887
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-09,27.0,1699,348,118,139.0,43.0,15.0,81.0,1233,8.38131999999859,2.0,0.017262120937565836,0.694526191877575,16990,6.945261918775751,0.00011988995118497755
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-10,28.0,1794,384,135,95.0,36.0,17.0,42.0,1275,9.420839999998588,2.0,0.01822733664625845,0.7525083612040134,17940,7.5250836120401345,0.00013716223228789804
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-11,29.0,1939,426,146,145.0,42.0,11.0,92.0,1367,10.045079999998588,2.0,0.01970056062268402,0.7529654461062403,19390,7.529654461062403,0.00014833841417802307
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-12,30.0,2065,589,159,126.0,163.0,13.0,-50.0,1317,10.74695999999859,2.0,0.020980741457371072,0.7699757869249394,20650,7.699757869249395,0.0001615466291390799
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-13,31.0,2190,589,164,125.0,0.0,5.0,120.0,1437,11.20987999999859,2.0,0.02225076212670346,0.7488584474885844,21900,7.488584474885844,0.00016662671181640946
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-14,32.0,2350,589,178,160.0,0.0,14.0,146.0,1583,11.55167999999859,2.0,0.023876388583448916,0.7574468085106383,23500,7.574468085106383,0.00018085094331293225
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,98423595.0,2020-04-15,33.0,2505,589,183,155.0,0.0,5.0,150.0,1733,11.174119999998592,3.0,0.02545121421342108,0.7305389221556886,25050,7.3053892215568865,0.00018593102599026177
